cutting_speed,spindle_speed,feed,feed_rate,power_pc ,cooling,material,drill_bit_type,process_time,main_failure,BEF,CCF,FWF,WDF
17.54,465,0.261,121,80.26,50,3,3,31.6,0,0,0,0,0
17.9,475,0.286,136,91.7,75,3,3,33.91,0,0,0,0,0
22.62,600,0.18,108,91.89,50,2,2,35.04,0,0,0,0,0
30.35,805,0.271,219,250.01,100,1,1,17.28,0,0,0,0,0
22.63,600,0.167,100,85.72,25,2,2,35.31,0,0,0,0,0
17.09,453,0.233,138,68.19,25,3,3,33.55,1,0,1,0,0
17.37,461,0.258,119,77.92,50,3,3,34.87,0,0,0,0,0
30.4,807,0.273,220,252.31,100,1,1,16.97,0,0,0,0,0
30.19,801,0.251,201,229.09,75,1,1,19.83,0,0,0,0,0
22.91,608,0.211,128,110.9,75,2,2,37.45,0,0,0,0,0
30.24,802,0.263,211,240.65,100,1,1,18.36,0,0,0,0,0
17.59,467,0.247,115,76.52,50,3,3,33.31,0,0,0,0,0
22.77,604,0.185,112,95.94,50,2,2,35.73,0,0,0,0,0
22.46,596,0.183,109,92.42,50,2,2,36,0,0,0,0,0
17.34,460,0.262,120,78.77,50,3,3,34.53,0,0,0,0,0
17.83,473,0.288,136,91.71,75,3,3,31.42,0,0,0,0,0
29.72,788,0.254,200,224.13,75,1,1,19.22,0,0,0,0,0
30.24,802,0.256,205,233.77,100,1,1,20.37,0,0,0,0,0
17.59,467,0.259,121,80.16,50,3,3,31.93,0,0,0,0,0
30,796,0.245,195,220.47,75,1,1,21.32,0,0,0,0,0
30.04,797,0.222,177,200.84,75,1,1,19.95,0,0,0,0,0
17.04,452,0.239,108,69.3,25,3,3,32.36,0,0,0,0,0
29.66,787,0.232,234,204.32,75,1,1,18.93,1,0,0,1,0
29.92,794,0.252,200,225.43,75,1,1,19.29,0,0,0,0,0
22.73,603,0.193,116,99.58,50,2,2,34.42,0,0,0,0,0
30.48,808,0.276,223,256.05,100,1,1,20.44,0,0,0,0,0
17.49,464,0.266,124,81.43,50,3,3,31.79,0,0,0,0,0
17.34,460,0.265,122,79.73,50,3,3,33.12,0,0,0,0,0
29.36,779,0.179,178,154.14,75,1,1,20.6,0,0,0,0,0
22.9,607,0.208,126,109.12,75,2,2,36.56,0,0,0,0,0
22.57,599,0.171,103,87.33,25,2,2,35.53,0,0,0,0,0
29.76,789,0.214,169,189.71,75,1,1,19.36,0,0,0,0,0
17.58,466,0.266,124,82.29,50,3,3,32.88,0,0,0,0,0
17.2,456,0.246,112,72.91,50,3,3,32.92,0,0,0,0,0
29.75,789,0.223,176,197.21,75,1,1,19.36,0,0,0,0,0
17.49,464,0.255,119,78.2,50,3,3,32.41,0,0,0,0,0
17.31,459,0.259,119,77.74,50,3,3,33.37,0,0,0,0,0
29.96,795,0.241,191,216,75,1,1,18.91,0,0,0,0,0
23.07,612,0.205,126,109.3,75,2,2,36.76,0,0,0,0,0
16.86,447,0.237,106,67.31,25,3,3,32.79,0,0,0,0,0
16.9,448,0.222,100,63.42,25,3,3,32.64,0,0,0,0,0
17.4,462,0.252,116,76.42,50,3,3,33.15,0,0,0,0,0
17.51,465,0.267,124,82,50,3,3,32.66,0,0,0,0,0
16.9,448,0.236,106,67.39,25,3,3,33.58,0,0,0,0,0
22.29,591,0.156,92,77.58,25,2,2,34.22,0,0,0,0,0
30.17,800,0.252,202,229.56,75,1,1,20.76,0,0,0,0,0
29.54,784,0.238,186,207.58,75,1,1,18.94,0,0,0,0,0
30.38,806,0.259,208,238.81,100,1,1,20.14,0,0,0,0,0
30.29,804,0.25,201,229.38,75,1,1,19.81,0,0,0,0,0
17.31,459,0.248,114,74.17,50,3,3,33.59,0,0,0,0,0
22.39,594,0.193,114,96.58,50,2,2,34.37,0,0,0,0,0
17.37,461,0.249,115,75.15,50,3,3,32.72,0,0,0,0,0
22.46,596,0.165,98,83.24,25,2,2,35.17,0,0,0,0,0
30.31,804,0.263,211,241.34,100,1,1,20.16,0,0,0,0,0
29.68,787,0.219,221,193.23,75,1,1,18.78,1,0,0,1,0
22.5,597,0.168,100,85,25,2,2,35.56,0,0,0,0,0
23.04,611,0.22,135,116.89,75,2,2,33.63,0,0,0,0,0
29.86,792,0.207,164,184.69,75,1,1,21.29,0,0,0,0,0
17.37,461,0.241,111,72.88,50,3,3,33.96,0,0,0,0,0
17.5,464,0.244,113,74.65,50,3,3,34.78,0,0,0,0,0
22.28,591,0.173,102,85.78,25,2,2,34.83,0,0,0,0,0
17.63,468,0.272,127,84.51,50,3,2,33.9,1,0,0,0,1
17.05,452,0.236,107,68.58,25,3,3,33.42,0,0,0,0,0
30,796,0.224,179,201.94,75,1,1,18.25,0,0,0,0,0
22.96,609,0.217,132,114.2,75,2,2,36.31,0,0,0,0,0
29.7,788,0.224,176,197.22,75,1,1,18.25,0,0,0,0,0
22.71,602,0.185,111,95.21,50,2,2,34.28,0,0,0,0,0
16.94,449,0.234,105,67.09,25,3,3,33.45,0,0,0,0,0
30.33,805,0.263,212,242.17,100,1,1,20.41,0,0,0,0,0
30.56,811,0.262,212,244.45,100,1,1,20.03,0,0,0,0,0
29.72,788,0.22,174,194.61,75,1,1,20.45,0,0,0,0,0
22.9,607,0.219,133,114.68,75,2,2,35.87,0,0,0,0,0
29.99,795,0.249,198,223.96,75,1,1,16.76,0,0,0,0,0
22.55,598,0.161,96,81.99,25,2,2,35.66,0,0,0,0,0
29.91,793,0.267,212,238.97,100,1,1,18.49,0,0,0,0,0
17.59,467,0.258,120,79.85,50,3,3,33.5,0,0,0,0,0
23.01,610,0.208,127,110.08,75,2,2,34.37,0,0,0,0,0
17.67,469,0.248,116,77.46,50,3,3,34.07,0,0,0,0,0
29.77,790,0.23,181,203.67,75,1,1,21.23,0,0,0,0,0
30.48,809,0.271,219,252.01,100,1,1,20.11,0,0,0,0,0
29.79,790,0.23,182,204.5,75,1,1,20.89,0,0,0,0,0
29.76,789,0.234,185,207.23,75,1,1,20.01,0,0,0,0,0
22.63,600,0.187,112,95.89,50,2,2,36.14,0,0,0,0,0
22.32,592,0.179,106,89.36,50,2,2,34.82,0,0,0,0,0
16.98,451,0.225,132,65,25,3,3,33.7,1,0,1,0,0
22.37,593,0.177,105,88.39,50,2,2,34.61,0,0,0,0,0
22.51,597,0.172,103,87.2,25,2,2,33.94,0,0,0,0,0
17.74,471,0.266,125,83.81,50,3,3,32.89,0,0,0,0,0
17.55,466,0.254,118,78.19,50,3,3,33.96,0,0,0,0,0
29.75,789,0.229,181,202.72,75,1,1,22.16,0,0,0,0,0
22.89,607,0.193,117,101.19,50,2,2,33.52,0,0,0,0,0
17.28,458,0.252,116,75.25,50,3,3,33.87,0,0,0,0,0
30.04,797,0.228,181,205.35,75,1,1,20.28,0,0,0,0,0
22.79,604,0.189,114,97.98,50,2,2,34.11,0,0,0,0,0
30.31,804,0.253,204,232.74,100,1,1,20.83,0,0,0,0,0
22.83,606,0.179,109,93.5,50,2,2,35.55,0,0,0,0,0
30.46,808,0.246,199,228.13,75,1,1,18.88,0,0,0,0,0
17.27,458,0.249,114,74.34,50,3,3,33.37,0,0,0,0,0
30.37,806,0.273,220,251.64,100,1,1,20.06,0,0,0,0,0
30.17,800,0.266,213,241.75,100,1,1,19.64,0,0,0,0,0
29.89,793,0.237,188,211.43,75,1,1,20.86,0,0,0,0,0
22.72,603,0.172,103,88.64,50,2,2,35.39,0,0,0,0,0
21.85,580,0.154,89,73.4,0,2,2,34.3,1,1,0,0,0
22.54,598,0.181,108,92.16,50,2,2,36.36,0,0,0,0,0
22.09,586,0.164,96,79.99,25,2,2,34.99,0,0,0,0,0
29.51,783,0.221,173,192.69,75,1,1,19.2,0,0,0,0,0
30.44,808,0.283,229,262.33,100,1,1,19.67,0,0,0,0,0
17.32,459,0.258,119,77.42,50,3,3,31.46,0,0,0,0,0
22.58,599,0.173,104,88.45,50,2,2,35.54,0,0,0,0,0
17.2,456,0.218,99,64.48,25,3,3,33.98,0,0,0,0,0
29.53,783,0.22,172,191.56,75,1,1,19.1,0,0,0,0,0
29.53,783,0.211,165,183.77,75,1,1,20.21,0,0,0,0,0
22.88,607,0.198,120,103.68,50,2,2,35.67,0,0,0,0,0
17.3,459,0.251,115,75,50,3,3,34.13,0,0,0,0,0
29.39,780,0.212,165,183.22,75,1,1,18.74,0,0,0,0,0
17.44,462,0.235,109,71.33,50,3,3,33.28,0,0,0,0,0
30.38,806,0.247,199,228.29,75,1,1,20.3,0,0,0,0,0
22.83,606,0.189,114,98.45,50,2,2,35.8,0,0,0,0,0
29.83,791,0.228,180,202.93,75,1,1,21.57,0,0,0,0,0
17.26,458,0.232,138,69.19,25,3,3,32.74,1,0,1,0,0
22.34,593,0.158,121,78.67,25,2,2,35.82,0,0,0,0,0
22.81,605,0.178,108,92.61,50,2,2,34.23,0,0,0,0,0
30,796,0.247,196,222.25,75,1,1,20.07,0,0,0,0,0
16.97,450,0.245,110,70.47,50,3,3,31.81,0,0,0,0,0
16.81,446,0.219,98,61.96,25,3,3,33.77,0,0,0,0,0
22.16,588,0.156,92,76.64,25,2,2,36.17,0,0,0,0,0
22.47,596,0.168,100,84.77,25,2,2,35.92,0,0,0,0,0
22.36,593,0.17,101,85.19,25,2,2,34.87,0,0,0,0,0
17.25,458,0.24,110,71.38,50,3,3,32.53,0,0,0,0,0
30.3,804,0.274,220,251.4,100,1,1,20.37,0,0,0,0,0
17.61,467,0.261,122,80.86,50,3,3,31.9,0,0,0,0,0
30.1,798,0.241,192,218.05,75,1,1,19.31,0,0,0,0,0
22.45,596,0.158,94,79.61,25,2,2,34.61,0,0,0,0,0
29.79,790,0.221,174,195.65,75,1,1,19.02,0,0,0,0,0
29.65,786,0.221,223,194.62,75,1,1,21.04,1,0,0,1,0
30.37,806,0.259,209,238.96,100,1,1,18.69,0,0,0,0,0
17.74,471,0.276,130,86.87,50,3,3,31.38,0,0,0,0,0
22.61,600,0.178,107,91.02,50,2,2,33.79,0,0,0,0,0
17.4,461,0.29,134,87.83,75,3,3,32.1,0,0,0,0,0
17.73,470,0.278,131,87.37,75,3,3,35.41,0,0,0,0,0
22.92,608,0.196,119,103.16,50,2,2,34.64,0,0,0,0,0
23.06,612,0.212,130,112.96,75,2,2,36.1,0,0,0,0,0
22.66,601,0.171,103,87.86,25,2,2,33.97,0,0,0,0,0
29.78,790,0.23,181,203.71,75,1,1,19.25,0,0,0,0,0
17.22,457,0.232,106,68.87,25,3,3,32.65,0,0,0,0,0
29.95,794,0.269,213,240.93,100,1,1,19.02,0,0,0,0,0
17.37,461,0.271,125,81.93,50,3,3,31.33,0,0,0,0,0
29.92,794,0.24,190,214.51,75,1,1,20.62,0,0,0,0,0
17.31,459,0.258,118,77.21,50,3,3,33.29,0,0,0,0,0
30.29,803,0.262,211,240.43,100,1,1,19.9,0,0,0,0,0
23.29,618,0.241,149,130.8,75,2,2,36.37,0,0,0,0,0
22.54,598,0.191,114,96.9,50,2,2,34.01,0,0,0,0,0
30.25,802,0.244,196,223.14,75,1,1,18.79,0,0,0,0,0
17.36,461,0.259,119,78.08,50,3,3,32.46,0,0,0,0,0
23.03,611,0.198,121,104.84,50,2,2,33.6,0,0,0,0,0
17.11,454,0.219,99,64.11,25,3,3,32.65,0,0,0,0,0
22.46,596,0.162,96,81.49,25,2,2,34.99,0,0,0,0,0
17.4,462,0.247,114,74.75,50,3,3,32.31,0,0,0,0,0
22.86,606,0.196,119,102.66,50,2,2,36.49,0,0,0,0,0
22.78,604,0.177,107,91.9,50,2,2,34.33,0,0,0,0,0
17.3,459,0.244,112,73.07,50,3,3,33.47,0,0,0,0,0
17.16,455,0.237,108,69.75,25,3,3,34.39,0,0,0,0,0
22.69,602,0.185,111,95.12,50,2,2,35.65,0,0,0,0,0
30.37,806,0.256,207,236.47,100,1,1,21.7,0,0,0,0,0
22.51,597,0.174,104,88.07,50,2,2,35.31,0,0,0,0,0
22.81,605,0.196,119,102.01,50,2,2,36.21,0,0,0,0,0
16.94,449,0.213,96,61.02,25,3,3,33.25,0,0,0,0,0
30.1,798,0.253,202,229.55,75,1,1,19.32,0,0,0,0,0
22.74,603,0.187,113,96.77,50,2,2,35.55,0,0,0,0,0
30.44,807,0.276,223,255.5,100,1,1,20.4,0,0,0,0,0
16.73,444,0.186,82,51.99,0,3,3,32.05,0,0,0,0,0
22.29,591,0.172,102,85.39,25,2,2,34.67,0,0,0,0,0
30.05,797,0.244,195,220.54,75,1,1,23.18,0,0,0,0,0
22.82,605,0.211,128,109.68,75,2,2,35.45,0,0,0,0,0
29.96,795,0.276,219,247.57,100,1,1,20.83,0,0,0,0,0
30.09,798,0.255,203,230.73,100,1,1,21.04,0,0,0,0,0
29.73,789,0.23,181,203.2,75,1,1,20.34,0,0,0,0,0
17.58,466,0.253,118,78.29,50,3,3,33.5,0,0,0,0,0
22.56,598,0.188,113,95.77,50,2,2,33.28,0,0,0,0,0
22.59,599,0.188,113,96.14,50,2,1,34.75,1,0,0,0,1
17.55,466,0.257,120,79.26,50,3,3,33.73,0,0,0,0,0
22.82,605,0.183,111,95.2,50,2,2,34.62,0,0,0,0,0
22.35,593,0.151,90,75.55,25,2,2,36.45,0,0,0,0,0
17.24,457,0.248,113,73.74,50,3,3,32.48,0,0,0,0,0
22.39,594,0.16,123,80.05,25,2,2,34.9,0,0,0,0,0
22.66,601,0.178,107,91.21,50,2,2,34.9,0,0,0,0,0
29.74,789,0.22,173,194.34,75,1,1,19.2,0,0,0,0,0
17.01,451,0.237,107,68.55,25,3,3,32.57,0,0,0,0,0
16.69,443,0.212,94,59.08,0,3,3,34.17,1,1,0,0,0
30.01,796,0.253,202,228.25,75,1,1,18.72,0,0,0,0,0
17.51,464,0.261,121,80.15,50,3,3,32.5,0,0,0,0,0
23.03,611,0.185,113,98.33,50,2,2,36.01,0,0,0,0,0
17.12,454,0.224,102,65.78,25,3,3,32.62,0,0,0,0,0
29.83,791,0.22,174,195.76,75,1,1,20.31,0,0,0,0,0
30.31,804,0.261,210,240.04,100,1,1,18.82,0,0,0,0,0
29.99,795,0.246,196,221.59,75,1,1,20.43,0,0,0,0,0
17.2,456,0.221,101,65.28,25,3,3,33.67,0,0,0,0,0
29.91,793,0.237,188,212.39,75,1,1,18.88,0,0,0,0,0
29.86,792,0.266,211,237.54,100,1,1,18.84,0,0,0,0,0
29.98,795,0.237,189,213.13,75,1,1,19.83,0,0,0,0,0
17.94,476,0.281,134,90.61,75,3,3,33.6,0,0,0,0,0
22.89,607,0.198,120,103.68,50,2,2,33.52,0,0,0,0,0
17.12,454,0.254,115,74.36,50,3,3,33.82,0,0,0,0,0
17.33,460,0.253,116,75.88,50,3,3,32.07,0,0,0,0,0
29.48,782,0.234,183,203.13,75,1,1,18.89,0,0,0,0,0
17.57,466,0.282,131,87.13,75,3,3,31.14,0,0,0,0,0
29.94,794,0.243,193,217.72,75,1,1,19.67,0,0,0,0,0
29.59,785,0.22,221,192.73,75,1,1,18.87,1,0,0,1,0
29.72,788,0.225,178,199.15,75,1,1,19.14,0,0,0,0,0
29.75,789,0.23,181,203.54,75,1,1,19.63,0,0,0,0,0
30.29,804,0.27,217,247.8,100,1,1,19.4,0,0,0,0,0
29.68,787,0.23,181,202.16,75,1,1,19.11,0,0,0,0,0
21.54,571,0.118,88,54.71,0,2,2,34.93,1,1,0,0,0
30.1,799,0.25,200,226.72,75,1,1,20.51,0,0,0,0,0
17.98,477,0.299,143,96.65,75,3,3,32.23,0,0,0,0,0
22.96,609,0.195,119,102.9,50,2,2,35.89,0,0,0,0,0
17.05,452,0.235,106,68.24,25,3,3,34.26,0,0,0,0,0
30.07,798,0.244,195,220.91,75,1,1,18.9,0,0,0,0,0
17.75,471,0.27,127,85,50,3,3,34.13,0,0,0,0,0
22.8,605,0.22,133,114.13,75,2,2,35.35,0,0,0,0,0
17.39,461,0.254,117,76.78,50,3,3,31.83,0,0,0,0,0
22.32,592,0.168,100,83.91,25,2,2,35.42,0,0,0,0,0
17.39,461,0.258,119,78.08,50,3,3,33.97,0,0,0,0,0
22.77,604,0.181,109,93.74,50,2,2,34.82,0,0,0,0,0
29.92,794,0.245,195,219.53,75,1,2,19.98,1,0,0,0,1
16.97,450,0.23,103,66.14,25,3,3,31.71,0,0,0,0,0
22.5,597,0.172,134,87.16,25,2,2,35.78,1,0,1,0,0
22.57,599,0.16,96,81.53,25,2,2,34.58,0,0,0,0,0
29.86,792,0.246,195,219.66,75,1,1,20.64,0,0,0,0,0
22.04,585,0.157,92,76.41,25,2,2,35.29,0,0,0,0,0
30.54,810,0.269,218,250.92,100,1,1,20.33,0,0,0,0,0
17.61,467,0.241,112,74.56,50,3,3,34.25,0,0,0,0,0
22.9,607,0.18,109,94.3,50,2,2,33.4,0,0,0,0,0
17.5,464,0.253,118,77.5,50,3,3,32.68,0,0,0,0,0
22.53,598,0.193,115,97.79,50,2,2,36.28,0,0,0,0,0
30.51,809,0.278,225,258.69,100,1,1,18.57,0,0,0,0,0
29.95,794,0.237,189,212.85,75,1,1,20.72,0,0,0,0,0
17.44,463,0.233,140,70.74,25,3,3,33.1,1,0,1,0,0
22.5,597,0.198,118,100.01,50,2,2,34.94,0,0,0,0,0
22.2,589,0.174,102,85.55,25,2,2,35.67,0,0,0,0,0
22.98,610,0.205,125,108.14,50,2,2,35.21,0,0,0,0,0
17.31,459,0.253,116,75.8,50,3,3,32.5,0,0,0,0,0
30.67,813,0.279,227,262,100,1,1,19.67,0,0,0,0,0
30.54,810,0.279,226,260.41,100,1,1,19.41,0,0,0,0,0
22.59,599,0.196,118,100.23,50,2,2,33.74,0,0,0,0,0
22.38,594,0.167,129,83.91,25,2,2,35.34,1,0,1,0,0
22.65,601,0.184,111,94.43,50,2,2,36.23,0,0,0,0,0
30.39,806,0.272,219,250.8,100,1,1,21.88,0,0,0,0,0
22.53,598,0.165,98,83.56,25,2,2,34.33,0,0,0,0,0
17.18,456,0.25,114,73.73,50,3,3,33.07,0,0,0,0,0
30.35,805,0.28,226,258.23,100,1,1,17.61,0,0,0,0,0
29.83,791,0.225,178,200.43,75,1,1,19.55,0,0,0,0,0
17.79,472,0.268,126,84.69,50,3,3,35.79,0,0,0,0,0
30.36,805,0.23,185,212.09,75,1,1,19.39,0,0,0,0,0
30.06,797,0.253,202,228.85,75,1,1,19.49,0,0,0,0,0
29.98,795,0.23,183,206.33,75,1,1,19.96,0,0,0,0,0
29.92,794,0.245,194,218.95,75,1,1,19.23,0,0,0,0,0
22.51,597,0.183,109,92.88,50,2,2,33.27,0,0,0,0,0
17.61,467,0.268,125,83.18,50,3,3,33.8,0,0,0,0,0
17.37,461,0.243,112,73.33,50,3,3,33.62,0,0,0,0,0
29.79,790,0.253,200,224.64,75,1,1,19.65,0,0,0,0,0
22.18,588,0.146,86,71.81,0,2,2,34.8,0,0,0,0,0
22.46,596,0.185,110,93.07,50,2,2,36.72,0,0,0,0,0
29.83,791,0.223,176,198.3,75,1,1,20.36,0,0,0,0,0
29.69,787,0.234,185,206.49,75,1,1,20.2,0,0,0,0,0
17.67,469,0.263,123,82.04,50,3,3,33.5,0,0,0,0,0
30.29,803,0.259,208,237.48,100,1,1,19.61,0,0,0,0,0
30.27,803,0.252,202,230.53,75,1,1,19.6,0,0,0,0,0
23.24,616,0.222,137,119.86,75,2,2,34.64,0,0,0,0,0
17.39,461,0.254,117,76.92,50,3,3,32.99,0,0,0,0,0
22.32,592,0.15,89,74.92,25,2,2,34.81,0,0,0,0,0
16.95,450,0.195,88,55.95,0,3,3,33.23,0,0,0,0,0
17.46,463,0.277,128,84.5,50,3,3,31.41,0,0,0,0,0
29.73,788,0.228,180,201.42,75,1,1,19.47,0,0,0,0,0
22.34,593,0.161,95,80.39,25,2,2,36.06,0,0,0,0,0
30.16,800,0.26,208,236.26,100,1,1,18.53,0,0,0,0,0
30.42,807,0.249,201,230.39,75,1,1,18.7,0,0,0,0,0
22.75,603,0.202,122,104.33,50,2,2,36.26,0,0,0,0,0
17.26,458,0.255,117,75.86,50,3,3,33.92,0,0,0,0,0
17.19,456,0.25,114,73.73,50,3,3,32.13,0,0,0,0,0
17.2,456,0.229,105,67.82,25,3,3,33.12,0,0,0,0,0
17.53,465,0.28,130,86.11,50,3,3,33.22,0,0,0,0,0
17.48,464,0.278,129,84.88,50,3,3,31.19,0,0,0,0,0
23.26,617,0.216,133,116.95,75,2,2,33.87,0,0,0,0,0
17.51,465,0.283,132,86.88,75,3,3,32.41,0,0,0,0,0
22.45,595,0.178,106,89.64,50,2,2,35.44,0,0,0,0,0
17.45,463,0.256,119,78.13,50,3,2,33.79,1,0,0,0,1
29.56,784,0.22,221,192.43,75,1,1,20.07,1,0,0,1,0
22.64,601,0.179,107,91.59,50,2,2,35.14,0,0,0,0,0
30.33,805,0.239,193,220.13,75,1,1,19.85,0,0,0,0,0
29.84,792,0.242,192,215.75,75,1,1,18.95,0,0,0,0,0
30.45,808,0.271,219,251.19,100,1,1,19.89,0,0,0,0,0
17.62,467,0.267,125,82.73,50,3,3,32,0,0,0,0,0
17.46,463,0.262,121,79.74,50,3,3,33.07,0,0,0,0,0
17.01,451,0.226,102,65.42,25,3,3,32.18,0,0,0,0,0
17.39,461,0.242,111,73.05,50,3,3,31.53,0,0,0,0,0
22.87,607,0.196,119,102.65,50,2,2,36.38,0,0,0,0,0
29.65,787,0.212,213,186,75,1,1,20.52,1,0,0,1,0
22.19,588,0.147,86,72.17,0,2,2,34.74,0,0,0,0,0
17.25,458,0.242,111,71.95,50,3,3,30.89,0,0,0,0,0
17.29,459,0.236,108,70.6,25,3,3,33.79,0,0,0,0,0
17.82,473,0.277,131,88.01,75,3,3,31.31,0,0,0,0,0
30.35,805,0.257,206,236.23,100,1,1,19.51,0,0,0,0,0
29.76,789,0.23,182,203.69,75,1,1,18.91,0,0,0,0,0
22.5,597,0.178,106,90.01,50,2,2,33.58,0,0,0,0,0
30.43,807,0.264,213,244.75,100,1,1,20.12,0,0,0,0,0
17.65,468,0.257,120,79.95,50,3,3,31.55,0,0,0,0,0
17.06,453,0.239,108,69.65,25,3,3,32.33,0,0,0,0,0
29.57,784,0.226,226,197.2,75,1,1,18.73,1,0,0,1,0
30.11,799,0.237,189,214.87,75,1,1,20.08,0,0,0,0,0
30.44,807,0.272,220,252.35,100,1,1,18.93,0,0,0,0,0
22.27,591,0.14,83,69.49,0,2,2,36.08,0,0,0,0,0
29.85,792,0.233,184,207.45,75,1,1,19.97,0,0,0,0,0
22.63,600,0.185,111,94.72,50,2,2,36.34,0,0,0,0,0
17.93,475,0.273,130,87.73,50,3,3,32.72,0,0,0,0,0
30.07,798,0.248,198,224.14,75,1,1,18.56,0,0,0,0,0
17.44,463,0.24,111,72.88,50,3,3,33.36,0,0,0,0,0
17.71,470,0.257,121,80.59,50,3,3,32.81,0,0,0,0,0
22.25,590,0.142,84,70.47,0,2,2,35.01,0,0,0,0,0
30.42,807,0.273,220,252.69,100,1,1,19.97,0,0,0,0,0
29.98,795,0.243,193,218.56,75,1,1,21.4,0,0,0,0,0
22.76,604,0.179,108,92.6,50,2,2,32.67,0,0,0,0,0
17.23,457,0.238,109,70.69,50,3,3,33.72,0,0,0,0,0
30.32,804,0.258,207,236.81,100,1,1,20.76,0,0,0,0,0
29.94,794,0.249,197,222.85,75,1,1,18.39,0,0,0,0,0
29.89,793,0.247,196,220.99,75,1,1,20.31,0,0,0,0,0
22.72,603,0.191,115,98.64,50,2,2,34.14,0,0,0,0,0
17.26,458,0.262,120,77.98,50,3,3,35.39,0,0,0,0,0
17.65,468,0.263,123,81.9,50,3,3,33.98,0,0,0,0,0
17.89,474,0.262,124,83.94,50,3,3,33.26,0,0,0,0,0
22.28,591,0.146,86,72.55,0,2,2,36.76,0,0,0,0,0
21.97,583,0.155,116,75,25,2,2,34.36,1,1,0,0,0
29.85,792,0.221,175,197.12,75,1,1,20.69,0,0,0,0,0
29.97,795,0.234,186,209.92,75,1,1,18.29,0,0,0,0,0
30.23,802,0.266,214,243.56,100,1,1,19.5,0,0,0,0,0
17.76,471,0.296,140,93.41,75,3,3,33.1,0,0,0,0,0
23.07,612,0.215,132,114.62,75,2,2,36.16,0,0,0,0,0
29.98,795,0.227,181,204.06,75,1,1,19.66,0,0,0,0,0
17.26,458,0.227,104,67.77,25,3,3,32.39,0,0,0,0,0
17.34,460,0.249,114,74.84,50,3,3,33.45,0,0,0,0,0
30.22,801,0.259,208,236.63,100,1,1,19.79,0,0,0,0,0
29.71,788,0.236,186,208.18,75,1,1,19.65,0,0,0,0,0
16.82,446,0.214,95,60.48,25,3,3,32.58,0,0,0,0,0
30.19,801,0.265,212,241.25,100,1,1,18.29,0,0,0,0,0
22.14,587,0.15,115,73.64,0,2,2,32.77,0,0,0,0,0
22.29,591,0.173,133,85.84,25,2,2,35.97,1,0,1,0,0
23.1,613,0.201,123,107.01,50,2,2,34.88,0,0,0,0,0
22.33,592,0.158,93,78.53,25,2,2,35.88,0,0,0,0,0
30.49,809,0.265,214,246.18,100,1,1,20.18,0,0,0,0,0
29.97,795,0.227,180,203.64,75,1,1,17.96,0,0,0,0,0
22.84,606,0.207,125,108.01,75,2,2,35.21,0,0,0,0,0
17.45,463,0.235,109,71.55,50,3,3,34.16,0,0,0,0,0
29.6,785,0.213,214,186.77,75,1,1,19.55,1,0,0,1,0
17.49,464,0.243,113,74.24,50,3,3,35.27,0,0,0,0,0
22.42,595,0.161,96,81.04,25,2,2,36.48,0,0,0,0,0
29.95,795,0.23,182,205.97,75,1,1,21.23,0,0,0,0,0
30.42,807,0.259,209,239.34,100,1,1,19.52,0,0,0,0,0
30.15,800,0.261,209,237.63,100,1,1,20.45,0,0,0,0,0
17.46,463,0.281,130,85.6,50,3,3,32.84,0,0,0,0,0
29.78,790,0.226,178,200.31,75,1,1,19.08,0,0,0,0,0
17.58,466,0.285,133,88.15,75,3,3,32.68,0,0,0,0,0
22.7,602,0.158,95,81.45,25,2,2,36.12,0,0,0,0,0
22.93,608,0.199,121,104.5,50,2,1,34.61,1,0,0,0,1
17.65,468,0.279,131,87.08,75,3,3,33.19,0,0,0,0,0
22.21,589,0.154,91,76.03,25,2,2,33.53,0,0,0,0,0
22.62,600,0.176,106,90.27,50,2,2,36.06,0,0,0,0,0
22.79,604,0.201,122,104.62,50,2,2,35.47,0,0,0,0,0
17.56,466,0.262,122,80.98,50,3,3,33.8,0,0,0,0,0
22.36,593,0.158,94,78.95,25,2,2,34.92,0,0,0,0,0
17.22,457,0.251,114,74.25,50,3,3,33.19,0,0,0,0,0
22.77,604,0.192,116,99.31,50,2,2,35.97,0,0,0,0,0
17,451,0.228,103,65.98,25,3,3,33.21,0,0,0,0,0
22.75,603,0.176,106,91.12,50,2,2,36.38,0,0,0,0,0
17.8,472,0.277,131,87.71,75,3,3,31.81,0,0,0,0,0
29.52,783,0.219,172,190.89,75,1,1,18.76,0,0,0,0,0
22.12,587,0.151,89,73.91,0,2,2,34.38,0,0,0,0,0
22.88,607,0.188,114,98.37,50,2,2,35.95,0,0,0,0,0
22.23,590,0.148,87,73.04,0,2,2,34.53,0,0,0,0,0
17.46,463,0.239,111,72.93,50,3,3,33.02,0,0,0,0,0
18.34,486,0.296,144,99.51,75,3,3,33.31,0,0,0,0,0
22.62,600,0.166,129,84.89,25,2,2,33.58,1,0,1,0,0
17.53,465,0.251,117,77.01,50,3,3,32.09,0,0,0,0,0
30.37,805,0.263,212,242.51,100,1,1,19.85,0,0,0,0,0
17.39,461,0.263,121,79.62,50,3,3,33.85,0,0,0,0,0
17.37,461,0.259,119,78.13,50,3,3,31.71,0,0,0,0,0
17.02,452,0.232,105,67.27,25,3,3,31.76,0,0,0,0,0
30.29,803,0.263,211,241.17,100,1,1,18.67,0,0,0,0,0
